coverage,risk
6.497264309764309680e-03,0.000000000000000000e+00
6.510416666666666956e-03,0.000000000000000000e+00
6.523569023569023365e-03,0.000000000000000000e+00
6.536721380471380641e-03,0.000000000000000000e+00
6.549873737373737050e-03,0.000000000000000000e+00
6.563026094276094326e-03,0.000000000000000000e+00
6.576178451178451602e-03,0.000000000000000000e+00
6.589330808080808011e-03,0.000000000000000000e+00
6.602483164983165287e-03,0.000000000000000000e+00
6.615635521885521696e-03,0.000000000000000000e+00
6.628787878787878972e-03,0.000000000000000000e+00
6.641940235690235381e-03,0.000000000000000000e+00
6.655092592592592657e-03,0.000000000000000000e+00
6.668244949494949066e-03,0.000000000000000000e+00
6.681397306397306342e-03,0.000000000000000000e+00
6.694549663299663618e-03,0.000000000000000000e+00
6.707702020202020027e-03,0.000000000000000000e+00
6.720854377104377303e-03,0.000000000000000000e+00
6.734006734006733712e-03,0.000000000000000000e+00
6.747159090909090988e-03,0.000000000000000000e+00
6.760311447811447397e-03,0.000000000000000000e+00
6.773463804713804673e-03,0.000000000000000000e+00
6.786616161616161949e-03,0.000000000000000000e+00
6.799768518518518358e-03,0.000000000000000000e+00
6.812920875420875634e-03,0.000000000000000000e+00
6.826073232323232043e-03,0.000000000000000000e+00
6.839225589225589319e-03,0.000000000000000000e+00
6.852377946127945728e-03,0.000000000000000000e+00
6.865530303030303004e-03,0.000000000000000000e+00
6.878682659932660280e-03,0.000000000000000000e+00
6.891835016835016689e-03,0.000000000000000000e+00
6.904987373737373965e-03,0.000000000000000000e+00
6.918139730639730374e-03,0.000000000000000000e+00
6.931292087542087650e-03,0.000000000000000000e+00
6.944444444444444059e-03,0.000000000000000000e+00
6.957596801346801335e-03,0.000000000000000000e+00
6.970749158249158611e-03,0.000000000000000000e+00
6.983901515151515020e-03,0.000000000000000000e+00
6.997053872053872296e-03,0.000000000000000000e+00
7.010206228956228705e-03,0.000000000000000000e+00
7.023358585858585981e-03,0.000000000000000000e+00
7.036510942760942390e-03,0.000000000000000000e+00
7.049663299663299666e-03,0.000000000000000000e+00
7.062815656565656942e-03,0.000000000000000000e+00
7.075968013468013351e-03,0.000000000000000000e+00
7.089120370370370627e-03,0.000000000000000000e+00
7.102272727272727036e-03,0.000000000000000000e+00
7.115425084175084312e-03,0.000000000000000000e+00
7.128577441077440721e-03,0.000000000000000000e+00
7.141729797979797997e-03,0.000000000000000000e+00
7.154882154882155273e-03,0.000000000000000000e+00
7.168034511784511682e-03,0.000000000000000000e+00
7.181186868686868958e-03,0.000000000000000000e+00
7.194339225589225367e-03,0.000000000000000000e+00
7.207491582491582643e-03,0.000000000000000000e+00
7.220643939393939052e-03,0.000000000000000000e+00
7.233796296296296328e-03,0.000000000000000000e+00
7.246948653198653605e-03,0.000000000000000000e+00
7.260101010101010013e-03,0.000000000000000000e+00
7.273253367003367290e-03,0.000000000000000000e+00
7.286405723905723698e-03,0.000000000000000000e+00
7.299558080808080975e-03,0.000000000000000000e+00
7.312710437710437383e-03,0.000000000000000000e+00
7.325862794612794660e-03,0.000000000000000000e+00
7.339015151515151936e-03,0.000000000000000000e+00
7.352167508417508344e-03,0.000000000000000000e+00
7.365319865319865621e-03,0.000000000000000000e+00
7.378472222222222029e-03,0.000000000000000000e+00
7.391624579124579306e-03,0.000000000000000000e+00
7.404776936026935714e-03,0.000000000000000000e+00
7.417929292929292991e-03,0.000000000000000000e+00
7.431081649831649399e-03,0.000000000000000000e+00
7.444234006734006676e-03,0.000000000000000000e+00
7.457386363636363952e-03,0.000000000000000000e+00
7.470538720538720361e-03,0.000000000000000000e+00
7.483691077441077637e-03,0.000000000000000000e+00
7.496843434343434046e-03,0.000000000000000000e+00
7.509995791245791322e-03,0.000000000000000000e+00
7.523148148148147731e-03,0.000000000000000000e+00
7.536300505050505007e-03,0.000000000000000000e+00
7.549452861952862283e-03,0.000000000000000000e+00
7.562605218855218692e-03,0.000000000000000000e+00
7.575757575757575968e-03,0.000000000000000000e+00
7.588909932659932377e-03,0.000000000000000000e+00
7.602062289562289653e-03,0.000000000000000000e+00
7.615214646464646062e-03,0.000000000000000000e+00
7.628367003367003338e-03,0.000000000000000000e+00
7.641519360269360614e-03,0.000000000000000000e+00
